PROVINSI,KABUPATEN_KOTA,KECAMATAN,STATUS,KODE_PUM,DESA_KELURAHAN,TANGGAL,KATEGORI,LAKI-LAKI,PEREMPUAN,JUMLAH,RASIO
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012009,GANDEKAN,14/12/2018,PENDUDUK USIA 0 - 6 TAHUN,314,274,588,"0,87"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012009,GANDEKAN,14/10/2020,PENDUDUK USIA 56 TAHUN KE ATAS,692,670,1.362,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012010,KUNIR,08/11/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.134,2.142,4.276,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012010,KUNIR,08/11/2019,PENDUDUK USIA 0 - 6 TAHUN,175,223,398,"1,27"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012010,KUNIR,11/11/2019,PENDUDUK USIA 56 TAHUN KE ATAS,801,800,1.601,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012010,KUNIR,11/11/2019,PENDUDUK USIA 18 - 56 TAHUN,2.13,2.137,4.267,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012010,KUNIR,11/10/2017,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,46,52,98,"1,13"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012010,KUNIR,11/11/2019,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,664,607,1.271,"0,91"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012010,KUNIR,08/11/2019,ANGKATAN KERJA,2.463,2.458,4.921,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505210003,KOLOMAYAN,02/12/2020,PENDUDUK USIA 18 - 56 TAHUN,350,150,500,"0,43"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012008,PIKATAN,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.439,1.228,2.667,"0,85"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012008,PIKATAN,17/12/2020,PENDUDUK USIA 0 - 6 TAHUN,110,101,211,"0,92"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012008,PIKATAN,17/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,638,665,1.303,"1,04"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012008,PIKATAN,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN,1.997,1.869,3.866,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012008,PIKATAN,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,104,101,205,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012008,PIKATAN,17/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,610,552,1.162,"0,90"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012008,PIKATAN,17/12/2020,ANGKATAN KERJA,1.921,1.813,3.734,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012004,KALIBOTO,08/12/2020,PENDUDUK USIA 18 - 56 TAHUN,560,561,1.121,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012004,KALIBOTO,08/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,107,154,261,"1,44"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012004,KALIBOTO,08/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,179,175,354,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012004,KALIBOTO,28/11/2014,ANGKATAN KERJA,666,675,1.341,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012004,KALIBOTO,20/02/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,324,328,652,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012004,KALIBOTO,08/12/2020,PENDUDUK USIA 0 - 6 TAHUN,81,64,145,"0,79"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012004,KALIBOTO,20/02/2019,PENDUDUK USIA 56 TAHUN KE ATAS,134,150,284,"1,12"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012003,REJOSARI,21/10/2015,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,210,367,577,"1,75"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012003,REJOSARI,21/10/2018,PENDUDUK USIA 56 TAHUN KE ATAS,220,235,455,"1,07"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012003,REJOSARI,06/11/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,539,360,899,"0,67"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012003,REJOSARI,21/10/2018,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,8,6,14,"0,75"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012006,TAWANGREJO,04/02/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.16,1.885,3.045,"1,63"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012006,TAWANGREJO,04/02/2019,PENDUDUK USIA 0 - 6 TAHUN,132,100,232,"0,76"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012006,TAWANGREJO,04/02/2019,PENDUDUK USIA 56 TAHUN KE ATAS,387,427,814,"1,10"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012006,TAWANGREJO,04/02/2019,PENDUDUK USIA 18 - 56 TAHUN,1.401,1.291,2.692,"0,92"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012006,TAWANGREJO,04/02/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,301,594,895,"1,97"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012006,TAWANGREJO,04/02/2019,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,412,379,791,"0,92"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012007,KEBONAGUNG,05/09/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.444,1.327,2.771,"0,92"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012007,KEBONAGUNG,08/11/2019,PENDUDUK USIA 18 - 56 TAHUN,1.493,1.354,2.847,"0,91"
JAWA TIMUR,KABUPATEN BLITAR,WONODADI,DESA,3505012007,KEBONAGUNG,08/11/2019,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,38,27,65,"0,71"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022008,RINGINANOM,22/06/2020,PENDUDUK USIA 56 TAHUN KE ATAS,406,392,798,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022011,SUMBERSARI,01/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,200,195,395,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022011,SUMBERSARI,01/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,98,114,212,"1,16"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022011,SUMBERSARI,03/10/2017,PENDUDUK USIA 18 - 56 TAHUN,35,30,65,"0,86"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022011,SUMBERSARI,01/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,265,295,560,"1,11"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022007,KARANGGONDANG,21/10/2015,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,827,828,1.655,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022007,KARANGGONDANG,21/10/2015,PENDUDUK USIA 0 - 6 TAHUN,124,116,240,"0,94"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022007,KARANGGONDANG,21/10/2015,PENDUDUK USIA 56 TAHUN KE ATAS,207,208,415,"1,00"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022007,KARANGGONDANG,21/10/2015,PENDUDUK USIA 18 - 56 TAHUN,866,841,1.707,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022007,KARANGGONDANG,21/10/2015,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,29,23,52,"0,79"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022007,KARANGGONDANG,21/10/2015,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,254,237,491,"0,93"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022004,TUNJUNG,19/10/2020,ANGKATAN KERJA,1.244,1.209,2.453,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022004,TUNJUNG,31/12/2015,PENDUDUK USIA 18 - 56 TAHUN,4,2,6,"0,50"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022001,JATI,13/06/2017,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,56,32,88,"0,57"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022001,JATI,09/11/2019,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,305,292,597,"0,96"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022001,JATI,13/06/2017,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,512,421,933,"0,82"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022001,JATI,09/11/2019,PENDUDUK USIA 0 - 6 TAHUN,75,82,157,"1,09"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022001,JATI,02/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,240,120,360,"0,50"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022002,TEMENGGUNGAN,13/01/2020,PENDUDUK USIA 18 - 56 TAHUN,1.077,836,1.913,"0,78"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022002,TEMENGGUNGAN,13/01/2020,PENDUDUK USIA 0 - 6 TAHUN,62,112,174,"1,81"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022005,BAKUNG,12/06/2017,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,2.25,1.5,3.75,"0,67"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022005,BAKUNG,12/06/2017,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,100,75,175,"0,75"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022005,BAKUNG,12/06/2017,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,500,750,1.25,"1,50"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022005,BAKUNG,12/06/2017,PENDUDUK USIA 56 TAHUN KE ATAS,90,80,170,"0,89"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022006,MANGUNAN,27/02/2020,PENDUDUK USIA 18 - 56 TAHUN,887,868,1.755,"0,98"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022006,MANGUNAN,27/02/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,301,273,574,"0,91"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022006,MANGUNAN,27/02/2020,ANGKATAN KERJA,1.002,9.94,10.942,"9,92"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022006,MANGUNAN,27/02/2020,PENDUDUK USIA 0 - 6 TAHUN,141,142,283,"1,01"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022006,MANGUNAN,27/02/2020,PENDUDUK USIA 56 TAHUN KE ATAS,2.71,291,3.001,"0,11"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022009,SUKOREJO,01/12/2020,ANGKATAN KERJA,0,0,0,"0,00"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022010,SLEMANAN,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN,1.417,1.455,2.872,"1,03"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022010,SLEMANAN,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,237,196,433,"0,83"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022010,SLEMANAN,17/12/2020,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,343,377,720,"1,10"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022010,SLEMANAN,17/12/2020,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,1.307,1.265,2.572,"0,97"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022010,SLEMANAN,17/12/2020,PENDUDUK USIA 0 - 6 TAHUN,54,49,103,"0,91"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022010,SLEMANAN,17/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,495,679,1.174,"1,37"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022012,BENDOREJO,05/03/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BEKERJA,342,264,606,"0,77"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022012,BENDOREJO,05/03/2018,PENDUDUK USIA 0 - 6 TAHUN,82,106,188,"1,29"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022012,BENDOREJO,14/12/2020,PENDUDUK USIA 56 TAHUN KE ATAS,198,241,439,"1,22"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022012,BENDOREJO,05/03/2018,PENDUDUK USIA 18 - 56 TAHUN YANG BELUM ATAU TIDAK BEKERJA,184,142,326,"0,77"
JAWA TIMUR,KABUPATEN BLITAR,UDANAWU,DESA,3505022012,BENDOREJO,05/03/2018,PENDUDUK MASIH SEKOLAH 7 - 18 TAHUN,174,152,326,"0,87"
